STACKQL_SERVICE,STACKQL_RESOURCE,STACKQL_METHOD,SQL_VERB,OBJECT_KEY,RESPONSE_SHAPE,OPERATION_ID,REQUIRED_PARAMS,HTTP_PATH,HTTP_VERB
managedidentities,peerings,get,select,,Peering,managedidentities.projects.locations.global.peerings.get,projects|peerings,//v1/projects/{projectsId}/locations/global/peerings/{peeringsId},GET
managedidentities,peerings,patch,update,,Operation,managedidentities.projects.locations.global.peerings.patch,projects|peerings,//v1/projects/{projectsId}/locations/global/peerings/{peeringsId},PATCH
managedidentities,peerings,delete,delete,,Operation,managedidentities.projects.locations.global.peerings.delete,projects|peerings,//v1/projects/{projectsId}/locations/global/peerings/{peeringsId},DELETE
managedidentities,peerings_iam_policies,set_iam_policy,replace,,Policy,managedidentities.projects.locations.global.peerings.setIamPolicy,projects|peerings,//v1/projects/{projectsId}/locations/global/peerings/{peeringsId}:setIamPolicy,POST
managedidentities,peerings_iam_policies,get_iam_policy,select,$.bindings,Policy,managedidentities.projects.locations.global.peerings.getIamPolicy,projects|peerings,//v1/projects/{projectsId}/locations/global/peerings/{peeringsId}:getIamPolicy,GET
managedidentities,peerings_iam_policies,test_iam_permissions,exec,,TestIamPermissionsResponse,managedidentities.projects.locations.global.peerings.testIamPermissions,projects|peerings,//v1/projects/{projectsId}/locations/global/peerings/{peeringsId}:testIamPermissions,POST
managedkafka,locations,list,select,$.locations,ListLocationsResponse,managedkafka.projects.locations.list,projects,//v1/projects/{projectsId}/locations,GET
managedkafka,locations,get,select,,Location,managedkafka.projects.locations.get,projects|locations,//v1/projects/{projectsId}/locations/{locationsId},GET
managedkafka,operations,list,select,$.operations,ListOperationsResponse,managedkafka.projects.locations.operations.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/operations,GET
managedkafka,operations,get,select,,Operation,managedkafka.projects.locations.operations.get,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},GET
managedkafka,operations,delete,delete,,Empty,managedkafka.projects.locations.operations.delete,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},DELETE
managedkafka,operations,cancel,exec,,Empty,managedkafka.projects.locations.operations.cancel,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId}:cancel,POST
managedkafka,clusters,list,select,$.clusters,ListClustersResponse,managedkafka.projects.locations.clusters.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/clusters,GET
managedkafka,clusters,create,insert,,Operation,managedkafka.projects.locations.clusters.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/clusters,POST
managedkafka,clusters,get,select,,Cluster,managedkafka.projects.locations.clusters.get,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId},GET
managedkafka,clusters,patch,update,,Operation,managedkafka.projects.locations.clusters.patch,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId},PATCH
managedkafka,clusters,delete,delete,,Operation,managedkafka.projects.locations.clusters.delete,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId},DELETE
managedkafka,topics,list,select,$.topics,ListTopicsResponse,managedkafka.projects.locations.clusters.topics.list,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/topics,GET
managedkafka,topics,create,insert,,Topic,managedkafka.projects.locations.clusters.topics.create,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/topics,POST
managedkafka,topics,get,select,,Topic,managedkafka.projects.locations.clusters.topics.get,projects|locations|clusters|topics,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/topics/{topicsId},GET
managedkafka,topics,patch,update,,Topic,managedkafka.projects.locations.clusters.topics.patch,projects|locations|clusters|topics,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/topics/{topicsId},PATCH
managedkafka,topics,delete,delete,,Empty,managedkafka.projects.locations.clusters.topics.delete,projects|locations|clusters|topics,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/topics/{topicsId},DELETE
managedkafka,consumer_groups,list,select,$.consumerGroups,ListConsumerGroupsResponse,managedkafka.projects.locations.clusters.consumerGroups.list,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/consumerGroups,GET
managedkafka,consumer_groups,get,select,,ConsumerGroup,managedkafka.projects.locations.clusters.consumerGroups.get,projects|locations|clusters|consumerGroups,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/consumerGroups/{consumerGroupsId},GET
managedkafka,consumer_groups,patch,update,,ConsumerGroup,managedkafka.projects.locations.clusters.consumerGroups.patch,projects|locations|clusters|consumerGroups,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/consumerGroups/{consumerGroupsId},PATCH
managedkafka,consumer_groups,delete,delete,,Empty,managedkafka.projects.locations.clusters.consumerGroups.delete,projects|locations|clusters|consumerGroups,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/consumerGroups/{consumerGroupsId},DELETE
managedkafka,acls,list,select,$.acls,ListAclsResponse,managedkafka.projects.locations.clusters.acls.list,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/acls,GET
managedkafka,acls,create,insert,,Acl,managedkafka.projects.locations.clusters.acls.create,projects|locations|clusters,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/acls,POST
managedkafka,acls,get,select,,Acl,managedkafka.projects.locations.clusters.acls.get,projects|locations|clusters|acls,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/acls/{aclsId},GET
managedkafka,acls,patch,update,,Acl,managedkafka.projects.locations.clusters.acls.patch,projects|locations|clusters|acls,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/acls/{aclsId},PATCH
managedkafka,acls,delete,delete,,Empty,managedkafka.projects.locations.clusters.acls.delete,projects|locations|clusters|acls,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/acls/{aclsId},DELETE
managedkafka,acls_acl_entry,add_acl_entry,insert,,AddAclEntryResponse,managedkafka.projects.locations.clusters.acls.addAclEntry,projects|locations|clusters|acls,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/acls/{aclsId}:addAclEntry,POST
managedkafka,acls_acl_entry,remove_acl_entry,delete,,RemoveAclEntryResponse,managedkafka.projects.locations.clusters.acls.removeAclEntry,projects|locations|clusters|acls,//v1/projects/{projectsId}/locations/{locationsId}/clusters/{clustersId}/acls/{aclsId}:removeAclEntry,POST
managedkafka,connect_clusters,list,select,$.connectClusters,ListConnectClustersResponse,managedkafka.projects.locations.connectClusters.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters,GET
managedkafka,connect_clusters,create,insert,,Operation,managedkafka.projects.locations.connectClusters.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters,POST
managedkafka,connect_clusters,get,select,,ConnectCluster,managedkafka.projects.locations.connectClusters.get,projects|locations|connectClusters,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId},GET
managedkafka,connect_clusters,patch,update,,Operation,managedkafka.projects.locations.connectClusters.patch,projects|locations|connectClusters,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId},PATCH
managedkafka,connect_clusters,delete,delete,,Operation,managedkafka.projects.locations.connectClusters.delete,projects|locations|connectClusters,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId},DELETE
managedkafka,connectors,list,select,$.connectors,ListConnectorsResponse,managedkafka.projects.locations.connectClusters.connectors.list,projects|locations|connectClusters,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors,GET
managedkafka,connectors,create,insert,,Connector,managedkafka.projects.locations.connectClusters.connectors.create,projects|locations|connectClusters,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors,POST
managedkafka,connectors,get,select,,Connector,managedkafka.projects.locations.connectClusters.connectors.get,projects|locations|connectClusters|connectors,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors/{connectorsId},GET
managedkafka,connectors,patch,update,,Connector,managedkafka.projects.locations.connectClusters.connectors.patch,projects|locations|connectClusters|connectors,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors/{connectorsId},PATCH
managedkafka,connectors,delete,delete,,Empty,managedkafka.projects.locations.connectClusters.connectors.delete,projects|locations|connectClusters|connectors,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors/{connectorsId},DELETE
managedkafka,connectors,pause,exec,,PauseConnectorResponse,managedkafka.projects.locations.connectClusters.connectors.pause,projects|locations|connectClusters|connectors,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors/{connectorsId}:pause,POST
managedkafka,connectors,resume,exec,,ResumeConnectorResponse,managedkafka.projects.locations.connectClusters.connectors.resume,projects|locations|connectClusters|connectors,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors/{connectorsId}:resume,POST
managedkafka,connectors,restart,exec,,RestartConnectorResponse,managedkafka.projects.locations.connectClusters.connectors.restart,projects|locations|connectClusters|connectors,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors/{connectorsId}:restart,POST
managedkafka,connectors,stop,exec,,StopConnectorResponse,managedkafka.projects.locations.connectClusters.connectors.stop,projects|locations|connectClusters|connectors,//v1/projects/{projectsId}/locations/{locationsId}/connectClusters/{connectClustersId}/connectors/{connectorsId}:stop,POST
managedkafka,schema_registries,get,select,,SchemaRegistry,managedkafka.projects.locations.schemaRegistries.get,projects|locations|schemaRegistries,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId},GET
managedkafka,schema_registries,delete,delete,,Empty,managedkafka.projects.locations.schemaRegistries.delete,projects|locations|schemaRegistries,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId},DELETE
managedkafka,schema_registries,list,select,,ListSchemaRegistriesResponse,managedkafka.projects.locations.schemaRegistries.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries,GET
managedkafka,schema_registries,create,insert,,SchemaRegistry,managedkafka.projects.locations.schemaRegistries.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries,POST
managedkafka,contexts,get,select,,Context,managedkafka.projects.locations.schemaRegistries.contexts.get,projects|locations|schemaRegistries|contexts,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/contexts/{contextsId},GET
managedkafka,contexts,list,select,,HttpBody,managedkafka.projects.locations.schemaRegistries.contexts.list,projects|locations|schemaRegistries,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/contexts,GET
managedkafka,schemas,get,select,,Schema,managedkafka.projects.locations.schemaRegistries.schemas.get,projects|locations|schemaRegistries|schemas,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/schemas/{schemasId},GET
managedkafka,schemas_schema,get_schema,select,,HttpBody,managedkafka.projects.locations.schemaRegistries.schemas.getSchema,projects|locations|schemaRegistries|schemas,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/schemas/{schemasId}/schema,GET
managedkafka,versions,list,select,,HttpBody,managedkafka.projects.locations.schemaRegistries.subjects.versions.list,projects|locations|schemaRegistries|subjects,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId}/versions,GET
managedkafka,versions,get,select,,SchemaVersion,managedkafka.projects.locations.schemaRegistries.subjects.versions.get,projects|locations|schemaRegistries|subjects|versions,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId}/versions/{versionsId},GET
managedkafka,versions,delete,delete,,HttpBody,managedkafka.projects.locations.schemaRegistries.subjects.versions.delete,projects|locations|schemaRegistries|subjects|versions,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId}/versions/{versionsId},DELETE
managedkafka,versions,create,insert,,CreateVersionResponse,managedkafka.projects.locations.schemaRegistries.subjects.versions.create,projects|locations|schemaRegistries|subjects,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId}/versions,POST
managedkafka,types,list,select,,HttpBody,managedkafka.projects.locations.schemaRegistries.schemas.types.list,projects|locations|schemaRegistries,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/schemas/types,GET
managedkafka,subjects,list,select,,HttpBody,managedkafka.projects.locations.schemaRegistries.subjects.list,projects|locations|schemaRegistries,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects,GET
managedkafka,subjects,delete,delete,,HttpBody,managedkafka.projects.locations.schemaRegistries.subjects.delete,projects|locations|schemaRegistries|subjects,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId},DELETE
managedkafka,subjects,lookup_version,exec,,SchemaVersion,managedkafka.projects.locations.schemaRegistries.subjects.lookupVersion,projects|locations|schemaRegistries|subjects,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId},POST
managedkafka,versions_schema,get_schema,select,,HttpBody,managedkafka.projects.locations.schemaRegistries.subjects.versions.getSchema,projects|locations|schemaRegistries|subjects|versions,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId}/versions/{versionsId}/schema,GET
managedkafka,referencedby,list,select,,HttpBody,managedkafka.projects.locations.schemaRegistries.subjects.versions.referencedby.list,projects|locations|schemaRegistries|subjects|versions,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/subjects/{subjectsId}/versions/{versionsId}/referencedby,GET
managedkafka,compatibility,check_compatibility,exec,,CheckCompatibilityResponse,managedkafka.projects.locations.schemaRegistries.compatibility.checkCompatibility,projects|locations|schemaRegistries|compatibility,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/compatibility/{compatibilityId},POST
managedkafka,config,get,select,,SchemaConfig,managedkafka.projects.locations.schemaRegistries.config.get,projects|locations|schemaRegistries|config,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/config/{configId},GET
managedkafka,config,update,replace,,SchemaConfig,managedkafka.projects.locations.schemaRegistries.config.update,projects|locations|schemaRegistries|config,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/config/{configId},PUT
managedkafka,config,delete,delete,,SchemaConfig,managedkafka.projects.locations.schemaRegistries.config.delete,projects|locations|schemaRegistries|config,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/config/{configId},DELETE
managedkafka,mode,get,select,,SchemaMode,managedkafka.projects.locations.schemaRegistries.mode.get,projects|locations|schemaRegistries|mode,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/mode/{modeId},GET
managedkafka,mode,update,replace,,SchemaMode,managedkafka.projects.locations.schemaRegistries.mode.update,projects|locations|schemaRegistries|mode,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/mode/{modeId},PUT
managedkafka,mode,delete,delete,,SchemaMode,managedkafka.projects.locations.schemaRegistries.mode.delete,projects|locations|schemaRegistries|mode,//v1/projects/{projectsId}/locations/{locationsId}/schemaRegistries/{schemaRegistriesId}/mode/{modeId},DELETE
memcache,locations,list,select,$.locations,ListLocationsResponse,memcache.projects.locations.list,projects,//v1/projects/{projectsId}/locations,GET
memcache,locations,get,select,,Location,memcache.projects.locations.get,projects|locations,//v1/projects/{projectsId}/locations/{locationsId},GET
memcache,operations,list,select,$.operations,ListOperationsResponse,memcache.projects.locations.operations.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/operations,GET
memcache,operations,get,select,,Operation,memcache.projects.locations.operations.get,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},GET
memcache,operations,delete,delete,,Empty,memcache.projects.locations.operations.delete,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},DELETE
memcache,operations,cancel,exec,,Empty,memcache.projects.locations.operations.cancel,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId}:cancel,POST
memcache,instances,list,select,$.instances,ListInstancesResponse,memcache.projects.locations.instances.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/instances,GET
memcache,instances,create,insert,,Operation,memcache.projects.locations.instances.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/instances,POST
memcache,instances,get,select,,Instance,memcache.projects.locations.instances.get,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId},GET
memcache,instances,patch,update,,Operation,memcache.projects.locations.instances.patch,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId},PATCH
memcache,instances,delete,delete,,Operation,memcache.projects.locations.instances.delete,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId},DELETE
memcache,instances,apply_parameters,exec,,Operation,memcache.projects.locations.instances.applyParameters,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:applyParameters,POST
memcache,instances,reschedule_maintenance,exec,,Operation,memcache.projects.locations.instances.rescheduleMaintenance,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:rescheduleMaintenance,POST
memcache,instances,upgrade,exec,,Operation,memcache.projects.locations.instances.upgrade,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:upgrade,POST
memcache,instances_parameters,update_parameters,update,,Operation,memcache.projects.locations.instances.updateParameters,projects|locations|instances,//v1/projects/{projectsId}/locations/{locationsId}/instances/{instancesId}:updateParameters,PATCH
migrationcenter,settings,get_settings,select,,Settings,migrationcenter.projects.locations.getSettings,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/settings,GET
migrationcenter,settings,update_settings,update,,Operation,migrationcenter.projects.locations.updateSettings,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/settings,PATCH
migrationcenter,locations,list,select,$.locations,ListLocationsResponse,migrationcenter.projects.locations.list,projects,//v1/projects/{projectsId}/locations,GET
migrationcenter,locations,get,select,,Location,migrationcenter.projects.locations.get,projects|locations,//v1/projects/{projectsId}/locations/{locationsId},GET
migrationcenter,operations,list,select,$.operations,ListOperationsResponse,migrationcenter.projects.locations.operations.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/operations,GET
migrationcenter,operations,get,select,,Operation,migrationcenter.projects.locations.operations.get,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},GET
migrationcenter,operations,delete,delete,,Empty,migrationcenter.projects.locations.operations.delete,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId},DELETE
migrationcenter,operations,cancel,exec,,Empty,migrationcenter.projects.locations.operations.cancel,projects|locations|operations,//v1/projects/{projectsId}/locations/{locationsId}/operations/{operationsId}:cancel,POST
migrationcenter,assets,list,select,$.assets,ListAssetsResponse,migrationcenter.projects.locations.assets.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/assets,GET
migrationcenter,assets,get,select,,Asset,migrationcenter.projects.locations.assets.get,projects|locations|assets,//v1/projects/{projectsId}/locations/{locationsId}/assets/{assetsId},GET
migrationcenter,assets,patch,update,,Asset,migrationcenter.projects.locations.assets.patch,projects|locations|assets,//v1/projects/{projectsId}/locations/{locationsId}/assets/{assetsId},PATCH
migrationcenter,assets,delete,delete,,Empty,migrationcenter.projects.locations.assets.delete,projects|locations|assets,//v1/projects/{projectsId}/locations/{locationsId}/assets/{assetsId},DELETE
migrationcenter,assets,batch_update,update,,BatchUpdateAssetsResponse,migrationcenter.projects.locations.assets.batchUpdate,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/assets:batchUpdate,POST
migrationcenter,assets,batch_delete,delete,,Empty,migrationcenter.projects.locations.assets.batchDelete,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/assets:batchDelete,POST
migrationcenter,assets,report_asset_frames,exec,,ReportAssetFramesResponse,migrationcenter.projects.locations.assets.reportAssetFrames,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/assets:reportAssetFrames,POST
migrationcenter,assets,aggregate_values,exec,,AggregateAssetsValuesResponse,migrationcenter.projects.locations.assets.aggregateValues,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/assets:aggregateValues,POST
migrationcenter,import_jobs,create,insert,,Operation,migrationcenter.projects.locations.importJobs.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/importJobs,POST
migrationcenter,import_jobs,list,select,$.importJobs,ListImportJobsResponse,migrationcenter.projects.locations.importJobs.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/importJobs,GET
migrationcenter,import_jobs,get,select,,ImportJob,migrationcenter.projects.locations.importJobs.get,projects|locations|importJobs,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId},GET
migrationcenter,import_jobs,delete,delete,,Operation,migrationcenter.projects.locations.importJobs.delete,projects|locations|importJobs,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId},DELETE
migrationcenter,import_jobs,patch,update,,Operation,migrationcenter.projects.locations.importJobs.patch,projects|locations|importJobs,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId},PATCH
migrationcenter,import_jobs,validate,exec,,Operation,migrationcenter.projects.locations.importJobs.validate,projects|locations|importJobs,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId}:validate,POST
migrationcenter,import_jobs,run,exec,,Operation,migrationcenter.projects.locations.importJobs.run,projects|locations|importJobs,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId}:run,POST
migrationcenter,import_data_files,get,select,,ImportDataFile,migrationcenter.projects.locations.importJobs.importDataFiles.get,projects|locations|importJobs|importDataFiles,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId}/importDataFiles/{importDataFilesId},GET
migrationcenter,import_data_files,delete,delete,,Operation,migrationcenter.projects.locations.importJobs.importDataFiles.delete,projects|locations|importJobs|importDataFiles,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId}/importDataFiles/{importDataFilesId},DELETE
migrationcenter,import_data_files,list,select,$.importDataFiles,ListImportDataFilesResponse,migrationcenter.projects.locations.importJobs.importDataFiles.list,projects|locations|importJobs,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId}/importDataFiles,GET
migrationcenter,import_data_files,create,insert,,Operation,migrationcenter.projects.locations.importJobs.importDataFiles.create,projects|locations|importJobs,//v1/projects/{projectsId}/locations/{locationsId}/importJobs/{importJobsId}/importDataFiles,POST
migrationcenter,groups,list,select,$.groups,ListGroupsResponse,migrationcenter.projects.locations.groups.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/groups,GET
migrationcenter,groups,create,insert,,Operation,migrationcenter.projects.locations.groups.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/groups,POST
migrationcenter,groups,get,select,,Group,migrationcenter.projects.locations.groups.get,projects|locations|groups,//v1/projects/{projectsId}/locations/{locationsId}/groups/{groupsId},GET
migrationcenter,groups,patch,update,,Operation,migrationcenter.projects.locations.groups.patch,projects|locations|groups,//v1/projects/{projectsId}/locations/{locationsId}/groups/{groupsId},PATCH
migrationcenter,groups,delete,delete,,Operation,migrationcenter.projects.locations.groups.delete,projects|locations|groups,//v1/projects/{projectsId}/locations/{locationsId}/groups/{groupsId},DELETE
migrationcenter,groups_assets,add_assets,insert,,Operation,migrationcenter.projects.locations.groups.addAssets,projects|locations|groups,//v1/projects/{projectsId}/locations/{locationsId}/groups/{groupsId}:addAssets,POST
migrationcenter,groups_assets,remove_assets,delete,,Operation,migrationcenter.projects.locations.groups.removeAssets,projects|locations|groups,//v1/projects/{projectsId}/locations/{locationsId}/groups/{groupsId}:removeAssets,POST
migrationcenter,sources,list,select,$.sources,ListSourcesResponse,migrationcenter.projects.locations.sources.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/sources,GET
migrationcenter,sources,create,insert,,Operation,migrationcenter.projects.locations.sources.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/sources,POST
migrationcenter,sources,get,select,,Source,migrationcenter.projects.locations.sources.get,projects|locations|sources,//v1/projects/{projectsId}/locations/{locationsId}/sources/{sourcesId},GET
migrationcenter,sources,patch,update,,Operation,migrationcenter.projects.locations.sources.patch,projects|locations|sources,//v1/projects/{projectsId}/locations/{locationsId}/sources/{sourcesId},PATCH
migrationcenter,sources,delete,delete,,Operation,migrationcenter.projects.locations.sources.delete,projects|locations|sources,//v1/projects/{projectsId}/locations/{locationsId}/sources/{sourcesId},DELETE
migrationcenter,error_frames,list,select,$.errorFrames,ListErrorFramesResponse,migrationcenter.projects.locations.sources.errorFrames.list,projects|locations|sources,//v1/projects/{projectsId}/locations/{locationsId}/sources/{sourcesId}/errorFrames,GET
migrationcenter,error_frames,get,select,,ErrorFrame,migrationcenter.projects.locations.sources.errorFrames.get,projects|locations|sources|errorFrames,//v1/projects/{projectsId}/locations/{locationsId}/sources/{sourcesId}/errorFrames/{errorFramesId},GET
migrationcenter,preference_sets,list,select,$.preferenceSets,ListPreferenceSetsResponse,migrationcenter.projects.locations.preferenceSets.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/preferenceSets,GET
migrationcenter,preference_sets,create,insert,,Operation,migrationcenter.projects.locations.preferenceSets.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/preferenceSets,POST
migrationcenter,preference_sets,get,select,,PreferenceSet,migrationcenter.projects.locations.preferenceSets.get,projects|locations|preferenceSets,//v1/projects/{projectsId}/locations/{locationsId}/preferenceSets/{preferenceSetsId},GET
migrationcenter,preference_sets,patch,update,,Operation,migrationcenter.projects.locations.preferenceSets.patch,projects|locations|preferenceSets,//v1/projects/{projectsId}/locations/{locationsId}/preferenceSets/{preferenceSetsId},PATCH
migrationcenter,preference_sets,delete,delete,,Operation,migrationcenter.projects.locations.preferenceSets.delete,projects|locations|preferenceSets,//v1/projects/{projectsId}/locations/{locationsId}/preferenceSets/{preferenceSetsId},DELETE
migrationcenter,report_configs,create,insert,,Operation,migrationcenter.projects.locations.reportConfigs.create,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs,POST
migrationcenter,report_configs,list,select,$.reportConfigs,ListReportConfigsResponse,migrationcenter.projects.locations.reportConfigs.list,projects|locations,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs,GET
migrationcenter,report_configs,get,select,,ReportConfig,migrationcenter.projects.locations.reportConfigs.get,projects|locations|reportConfigs,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs/{reportConfigsId},GET
migrationcenter,report_configs,delete,delete,,Operation,migrationcenter.projects.locations.reportConfigs.delete,projects|locations|reportConfigs,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs/{reportConfigsId},DELETE
migrationcenter,reports,create,insert,,Operation,migrationcenter.projects.locations.reportConfigs.reports.create,projects|locations|reportConfigs,//v1/projects/{projectsId}/locations/{locationsId}/reportConfigs/{reportConfigsId}/reports,POST
